asin,site,marketplace_domain,url,observer_postcode,observer_location,location_status,brand,product_line,category,title,current_price,currency,list_price,discount,coupon_or_promo,deal_badge,availability,rating,review_count,sold_by,ships_from,scrape_status,fetched_at
B0DS6666D2,FR,amazon.fr,https://www.amazon.fr/dp/B0DS6666D2,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 14 Pro Plus 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DS67PQMT,FR,amazon.fr,https://www.amazon.fr/dp/B0DS67PQMT,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 14 4G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DT9JYYBY,FR,amazon.fr,https://www.amazon.fr/dp/B0DT9JYYBY,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 14 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DXDTJ3FG,FR,amazon.fr,https://www.amazon.fr/dp/B0DXDTJ3FG,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,iPhone 16e iPhone SE 4 2025 iPhone 16 SE · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ2BHVK4,FR,amazon.fr,https://www.amazon.fr/dp/B0DZ2BHVK4,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy S25Ultra · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ2CCCHH,FR,amazon.fr,https://www.amazon.fr/dp/B0DZ2CCCHH,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy S25 Plus/S25+ 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ2CLTS5,FR,amazon.fr,https://www.amazon.fr/dp/B0DZ2CLTS5,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Google Pixel 9A · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ2D1HV6,FR,amazon.fr,https://www.amazon.fr/dp/B0DZ2D1HV6,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy S25 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ2DC5ZV,FR,amazon.fr,https://www.amazon.fr/dp/B0DZ2DC5ZV,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A36 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ2DH5TB,FR,amazon.fr,https://www.amazon.fr/dp/B0DZ2DH5TB,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A56 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ2DS7GM,FR,amazon.fr,https://www.amazon.fr/dp/B0DZ2DS7GM,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor Magic 7 Lite · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ2DSLR9,FR,amazon.fr,https://www.amazon.fr/dp/B0DZ2DSLR9,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A06 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ2F1KM8,FR,amazon.fr,https://www.amazon.fr/dp/B0DZ2F1KM8,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A26 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ2GFPFL,FR,amazon.fr,https://www.amazon.fr/dp/B0DZ2GFPFL,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy S25 Edge · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0F5WWFYDT,FR,amazon.fr,https://www.amazon.fr/dp/B0F5WWFYDT,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Google Pixel 10 Pro XL · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0F5WYD41C,FR,amazon.fr,https://www.amazon.fr/dp/B0F5WYD41C,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Google Pixel 10 / 10 Pro · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0F5WZ8PJQ,FR,amazon.fr,https://www.amazon.fr/dp/B0F5WZ8PJQ,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Nothing Phone 3A · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0F9NZPH16,FR,amazon.fr,https://www.amazon.fr/dp/B0F9NZPH16,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A17 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0F9P16D61,FR,amazon.fr,https://www.amazon.fr/dp/B0F9P16D61,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,iPhone 17 Pro Max · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0F9P16KP1,FR,amazon.fr,https://www.amazon.fr/dp/B0F9P16KP1,06200,,location_not_captured,,清水壳-单壳,半孔透明壳,iPhone 17 Pro · 半孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0F9P1S5GN,FR,amazon.fr,https://www.amazon.fr/dp/B0F9P1S5GN,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,iPhone Air · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0F9P2B3TP,FR,amazon.fr,https://www.amazon.fr/dp/B0F9P2B3TP,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A07 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0F9P3VNS6,FR,amazon.fr,https://www.amazon.fr/dp/B0F9P3VNS6,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,iPhone 17 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FD9F56KG,FR,amazon.fr,https://www.amazon.fr/dp/B0FD9F56KG,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor 400 Lite · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FD9G7NBH,FR,amazon.fr,https://www.amazon.fr/dp/B0FD9G7NBH,06200,,location_not_captured,,清水壳-单壳,大孔透明壳,Samsung Galaxy S21 5G · 大孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FD9G9QYZ,FR,amazon.fr,https://www.amazon.fr/dp/B0FD9G9QYZ,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor Magic 7 Pro · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FD9GF6LR,FR,amazon.fr,https://www.amazon.fr/dp/B0FD9GF6LR,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor 400 5G 国外版 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FD9GFJJ6,FR,amazon.fr,https://www.amazon.fr/dp/B0FD9GFJJ6,06200,,location_not_captured,,清水壳-单壳,大孔透明壳,Samsung Galaxy S20 FE 5G · 大孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FD9GS6SH,FR,amazon.fr,https://www.amazon.fr/dp/B0FD9GS6SH,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi A5 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FD9GXW2L,FR,amazon.fr,https://www.amazon.fr/dp/B0FD9GXW2L,06200,,location_not_captured,,清水壳-单壳,大孔透明壳,Samsung Galaxy S22 5G · 大孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FD9H5FRM,FR,amazon.fr,https://www.amazon.fr/dp/B0FD9H5FRM,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,OPPO Reno 13 FS 5G / 13 F 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FLXMF9XY,FR,amazon.fr,https://www.amazon.fr/dp/B0FLXMF9XY,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy  S25 FE · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FMK423R3,FR,amazon.fr,https://www.amazon.fr/dp/B0FMK423R3,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi 15c 4G +欧版 173mm · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G47YFPR8,FR,amazon.fr,https://www.amazon.fr/dp/B0G47YFPR8,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Oppo Reno 14 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G4816Q6T,FR,amazon.fr,https://www.amazon.fr/dp/B0G4816Q6T,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi 15T Pro · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G481KDZN,FR,amazon.fr,https://www.amazon.fr/dp/B0G481KDZN,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi 15 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G481MX9W,FR,amazon.fr,https://www.amazon.fr/dp/B0G481MX9W,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Oppo A5 Pro · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G4826QXW,FR,amazon.fr,https://www.amazon.fr/dp/B0G4826QXW,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Realme C85 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G482SF31,FR,amazon.fr,https://www.amazon.fr/dp/B0G482SF31,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Realme C85 Pro · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G482YD17,FR,amazon.fr,https://www.amazon.fr/dp/B0G482YD17,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Nothing Phone 3A Pro · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G4835GNX,FR,amazon.fr,https://www.amazon.fr/dp/B0G4835GNX,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Oppo Reno 14 Pro · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G483DXMC,FR,amazon.fr,https://www.amazon.fr/dp/B0G483DXMC,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor Magic 8 Pro · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G483FV3N,FR,amazon.fr,https://www.amazon.fr/dp/B0G483FV3N,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Oppo A5 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G483Z8SD,FR,amazon.fr,https://www.amazon.fr/dp/B0G483Z8SD,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi 15T · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G484TFMS,FR,amazon.fr,https://www.amazon.fr/dp/B0G484TFMS,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Realme Note 60 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G484TNYC,FR,amazon.fr,https://www.amazon.fr/dp/B0G484TNYC,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Realme C71 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G484TWP6,FR,amazon.fr,https://www.amazon.fr/dp/B0G484TWP6,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A57 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G48581WY,FR,amazon.fr,https://www.amazon.fr/dp/B0G48581WY,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Oppo Reno 14 F 5G / OPPO Reno 14 FS · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G485BCDM,FR,amazon.fr,https://www.amazon.fr/dp/B0G485BCDM,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Realme 14 Pro Plus · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G485PKYM,FR,amazon.fr,https://www.amazon.fr/dp/B0G485PKYM,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A37 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G5524B7Q,FR,amazon.fr,https://www.amazon.fr/dp/B0G5524B7Q,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Motorola Edge 70 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G5624YSP,FR,amazon.fr,https://www.amazon.fr/dp/B0G5624YSP,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Motorola Edge 50 Neo / Edge 60 Neo · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G56GB19K,FR,amazon.fr,https://www.amazon.fr/dp/B0G56GB19K,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Motorola Edge 60 Pro · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G56PSS61,FR,amazon.fr,https://www.amazon.fr/dp/B0G56PSS61,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Motorola Edge 50 Fusion · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G56SHJQT,FR,amazon.fr,https://www.amazon.fr/dp/B0G56SHJQT,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Motorola Edge 60 / 60 Fusion · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G64J3FQ8,FR,amazon.fr,https://www.amazon.fr/dp/B0G64J3FQ8,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,iPhone 17 Pro · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G64PR2GC,FR,amazon.fr,https://www.amazon.fr/dp/B0G64PR2GC,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,iPhone 17 Pro Max · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G7DG81SD,FR,amazon.fr,https://www.amazon.fr/dp/B0G7DG81SD,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy S26 Plus/S26+ 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G7DR2S6M,FR,amazon.fr,https://www.amazon.fr/dp/B0G7DR2S6M,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy S26 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G7DTGLVX,FR,amazon.fr,https://www.amazon.fr/dp/B0G7DTGLVX,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy S26Ultra · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXXSSDW3,FR,amazon.fr,https://www.amazon.fr/dp/B0GXXSSDW3,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,OPPO Reno 15 国际版 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXXT4Y4G,FR,amazon.fr,https://www.amazon.fr/dp/B0GXXT4Y4G,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor 400 Smart · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXXVLFG7,FR,amazon.fr,https://www.amazon.fr/dp/B0GXXVLFG7,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,OPPO Reno 15 FS 5G / 15 F 5G 国外版 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXXXQY64,FR,amazon.fr,https://www.amazon.fr/dp/B0GXXXQY64,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 15 Pro Plus 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXXY1PL6,FR,amazon.fr,https://www.amazon.fr/dp/B0GXXY1PL6,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 15 Pro 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXXY72BM,FR,amazon.fr,https://www.amazon.fr/dp/B0GXXY72BM,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,OPPO Reno 15 Pro 5G 国际版 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXXY7SZ1,FR,amazon.fr,https://www.amazon.fr/dp/B0GXXY7SZ1,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 15 Pro 4G 国外版 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXXZ97PP,FR,amazon.fr,https://www.amazon.fr/dp/B0GXXZ97PP,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor Magic 8 Lite · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXXZRC17,FR,amazon.fr,https://www.amazon.fr/dp/B0GXXZRC17,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi 17 Ultra · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXY3PN7P,FR,amazon.fr,https://www.amazon.fr/dp/B0GXY3PN7P,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor 400 Pro 国外版 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXY84WNB,FR,amazon.fr,https://www.amazon.fr/dp/B0GXY84WNB,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Google Pixel 10a · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXYCW6FF,FR,amazon.fr,https://www.amazon.fr/dp/B0GXYCW6FF,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 15 4G 国外版 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXYCW6FK,FR,amazon.fr,https://www.amazon.fr/dp/B0GXYCW6FK,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi 17 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
